Samples	1	2	3	4	5	6	7	8	9	10-14	15-19	20-24	25-29	30-34	35-39	40-44	45-49	50-54	55-59	60-64	65-69	70-74	75-79	80-84	85-89	90-94	95-99	100-104	105-109	110-114	115-119	120-124	125-129	130-134	135-139	140-144	145-149	150-151	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66
HS42.D10_2	36.09285950001647	36.18288093877266	36.17450037174459	36.197808933843966	36.18363561447859	36.333314965345615	36.2374502277596	36.27399575616621	36.38086637102493	36.28891550635881	36.24010367002752	36.21267101131724	36.17982258595442	36.15954490755481	36.13256600467671	36.11931554414274	36.08889674899318	36.06825595110264	36.02449705975671	36.00437860525058	35.96924725971834	35.955565274095704	35.917079858333594	35.89543770307902	35.87396661307838	35.84057919667776	35.83026909489084	35.78850264119258	35.78096520896952	35.744330529731165	35.74374583183353	35.709746039569914	35.64914900329053	35.58535378173919	35.56091262152238	35.47386509597709	35.386935666912635	35.66473797753358																																																																		
DS42.D90_1	36.05457332062036	36.18247098610014	36.29176660757118	36.1698300135572	36.356481291807576	36.47459607735053	36.384391341269016	36.409904205711904	36.38248718770019	36.37263903579994	36.35850192929399	36.32033002845522	36.26792762912861	36.245086538891286	36.22853778440978	36.21987945425468	36.191236558315474	36.16939714473106	36.14226322037167	36.14875006763937	36.12267420206473	36.09429835027697	36.098587332007945	36.08929710848347	36.09283393173861	36.06961733733134	36.05376438718412	36.07578551375536	36.06915776462413	36.04077887804697	36.02588920135218	36.00557513883477	35.983296794740525	35.91379505251189	35.940906566190776	35.86095810057391	35.81847606329086	35.99744034357124																																																																		
DS42.D90_2	35.83928664541215	36.02472187253252	36.03077652220551	36.05350904309998	36.086236275196285	36.20711790295428	36.06256797223008	36.1087695350327	36.172057268000536	36.10218367772596	36.06419576747165	36.02473462896474	35.99021069529074	35.96185268089924	35.93412023889788	35.92111457884747	35.89707440456114	35.877144720622326	35.83471672681871	35.809474133345056	35.78175522950848	35.768560059438265	35.73083145736719	35.70599529092097	35.690063309054935	35.65121261597396	35.64446897352404	35.60123709580459	35.596340920265526	35.556238139477706	35.55608148465991	35.5203731947982	35.45457901297875	35.39150932233315	35.36608865195759	35.277823726697584	35.17563234426663	35.52359102170233																																																																		
DS47.D10_1	36.05843943010724	36.201058877818525	36.312507675413805	36.187588141159246	36.37889123970048	36.48862911951307	36.40052446725871	36.435041654894206	36.40317916115541	36.39874032231676	36.38081154543643	36.344355139997646	36.29399297466948	36.271110834992896	36.26227377794434	36.250016436615454	36.22857456066667	36.20167883785927	36.18228787590596	36.18292660585285	36.16272150566196	36.13465658199509	36.14103330981269	36.13225134464182	36.13134892000297	36.11510478744664	36.096503051065575	36.11884067643102	36.10931004201738	36.0919881217342	36.07124218536215	36.05587194957771	36.03591943751226	35.97214257850372	35.991334911212846	35.92156112569624	35.8765744626415	36.04240165950482																																																																		
DS47.D10_2	35.91447702766256	36.08539430328028	36.0945100110998	36.09816695320276	36.14340547099308	36.250927730549634	36.13059718963938	36.17267836671915	36.23093057954142	36.16503609471596	36.12942607281253	36.09583647487592	36.06153473558242	36.03493958759359	36.00802857918212	35.995916535588485	35.97379570105208	35.95403156205997	35.91644535707054	35.89499772453054	35.86986552446198	35.85748930522297	35.82831143453763	35.80596237976432	35.79229580781136	35.76203031456147	35.75648661114489	35.720226149976234	35.71351110419134	35.6839134074063	35.68360877946036	35.65517379801951	35.59522084379816	35.53516085761872	35.5135208691889	35.43434538611272	35.33563256456686	35.6435032964474																																																																		
DS52.D0_1	36.04056431462759	36.17144950326496	36.2782385955698	36.15415985441812	36.337525621695946	36.45371603707528	36.36905348012184	36.39990993549298	36.37283513322322	36.36513908269107	36.34485387681854	36.30778762731634	36.25445498851029	36.22725310694945	36.213172813409706	36.1973993613088	36.17501139068367	36.14586282406746	36.12712342605437	36.127480116764566	36.10749566135175	36.078467685798536	36.08623190442257	36.07484197750616	36.07491032966353	36.06249980757496	36.0427593550211	36.06619305024985	36.05958867074073	36.0401625742502	36.02088855664177	36.003562497228984	35.98440697546723	35.91877679044569	35.93782430461454	35.86602215051525	35.824288254798205	36.00393663978576																																																																		
DS52.D0_2	35.98260857249917	35.96844525664664	35.99023765075663	36.03166396337121	36.04169156122934	36.20754371861275	36.0708242606705	36.12174959426564	36.20318115904283	36.13572908442659	36.09291570158979	36.0650315189768	36.02511988397233	36.006516666374615	35.97907013928314	35.973525609428364	35.948849066039465	35.93460377177649	35.89296119137166	35.87715177964515	35.847462293568924	35.83822964304834	35.8039583858889	35.79078355122876	35.77426818700536	35.741972898973884	35.734683395406954	35.69538976973198	35.69368072114397	35.658354381572295	35.66226891385721	35.6312959373667	35.57363517037301	35.50897417050863	35.49145198070895	35.403976070428975	35.31756335122945	35.62304324331987																																																																		
HS1.D3_1	36.02068506799145	36.20617688084489	36.31735262792631	36.21392261548928	36.396376766781415	36.49698817450338	36.41997595047172	36.45222485621818	36.43211862601609	36.4231992469062	36.40417604254705	36.36893729944411	36.3234568654532	36.29757520287495	36.283590369844006	36.267729172792215	36.25049917799262	36.22265916918838	36.20812911728427	36.20627754284391	36.192264941336575	36.16464357056118	36.17298179576037	36.16201519953738	36.16762040672492	36.15027615915524	36.13712812484118	36.157676645152165	36.15602679970075	36.138074306900464	36.12373940402704	36.11216436601423	36.09748783289463	36.04348193251579	36.05877481983217	35.9982698381411	35.9600204716744	36.11044436380294																																																																		
HS1.D3_2	35.64057993719638	36.10840565370054	36.095538194086565	36.10797001367388	36.12595878597981	36.2493993802093	36.13305188513945	36.17261377144703	36.23298963121766	36.16000868531536	36.12360731930215	36.08999185064556	36.06084470188892	36.0389154899576	36.01723216471335	36.005021173104176	35.979586467230845	35.96509423678374	35.927367321757515	35.909508794541026	35.879953935411585	35.871522242573654	35.83938554100622	35.817373562490204	35.80612311938121	35.77370905440615	35.76481492091585	35.73213788296315	35.72916499395326	35.70258091404302	35.703955492917494	35.6775203051932	35.62266142903603	35.56816258319495	35.54942802807448	35.47581698565531	35.399346880838664	35.69676294478659																																																																		
DS1.D90_1	36.06590708658416	36.17136303821637	36.28335074615229	36.14591855652063	36.32334781802651	36.43967974274076	36.345503897526	36.36999533059233	36.33836594121917	36.32793834822519	36.30816111102448	36.26654685607656	36.2069737906754	36.18122880790629	36.16245365372391	36.150812470575104	36.121179962932494	36.09551742076708	36.069196133788736	36.07251328281626	36.04196715335416	36.01347635450519	36.01965753228446	36.00947838853425	36.01303150924502	35.99069614311155	35.974011579313704	35.99689534677296	35.98970939310514	35.96226614170993	35.944340489350886	35.91946450112887	35.899988113309554	35.82335931484483	35.84764425220393	35.76622050948045	35.71826930791387	35.92272211637264																																																																		
DS1.D90_2	35.95789779628215	36.15528325285319	36.14445795887109	36.163490559826464	36.19098678704902	36.27802554226637	36.14143215671191	36.17852687551654	36.23525649688735	36.18026997666162	36.14432861887758	36.10565206242279	36.0678413388985	36.03797900412536	36.00908968188899	35.99069026289906	35.964912669154835	35.939179905739174	35.89596744475853	35.87049448979153	35.83681228211368	35.82253176254129	35.78481987298094	35.75727464178849	35.73648147306268	35.700716663260366	35.68797803971306	35.64316871064186	35.63169470912803	35.59258414875024	35.59100993824109	35.55215360605065	35.48103691401957	35.40888597700731	35.38527835249052	35.28995404933757	35.175008009501525	35.51006824220343																																																																		
DS3.D30_1	35.847795252643785	35.623896242706834	35.846266012101445	35.696093622312866	35.800444486337234	36.1021332749909	35.98027968048869	36.009909883421784	36.0049123523099	35.97633957718453	35.94993454636018	35.89845517649307	35.8160432241344	35.78295332634032	35.761119981682285	35.74348520405853	35.705335377648765	35.66732224270114	35.63768158044432	35.64038256844402	35.59780772556202	35.554605424295936	35.56528253636313	35.5550218799852	35.55697821866305	35.53727286263919	35.51583461549918	35.56339436312784	35.54068626304688	35.51618509257403	35.48549354483409	35.46926296986191	35.4411144765944	35.351980938306	35.39346507170887	35.29821634787324	35.25299219283892	35.59585314468117																																																																		
DS3.D30_2	36.11779718105727	36.243343038816455	36.23383371195383	36.27169927818532	36.25724517053488	36.37815790679796	36.27439974887387	36.29591115807715	36.37570389254154	36.3084025731781	36.269764811383006	36.23290952627615	36.19541725938719	36.16773454653314	36.14245623024567	36.12611336103595	36.09817084469863	36.07510308513743	36.03136658077527	36.00424111102522	35.9743090658837	35.956291762218875	35.91852656381873	35.89153291614197	35.87045310085468	35.83542418394648	35.82427250869646	35.779046136575765	35.768560149689264	35.72864385616865	35.71925585229804	35.68145171125754	35.61055185582199	35.53870932841875	35.51116594456785	35.41680491232743	35.31134195213272	35.601313258996825																																																																		
HS11.D10_1	36.013856235066285	36.175837394185216	36.28398529273797	36.17886154396263	36.36629302213076	36.471592016028005	36.39486599475139	36.42564124564191	36.39972121135509	36.39298815424196	36.37215518491797	36.33788011296907	36.28991290952614	36.267715048307984	36.2604943494175	36.25022607959388	36.22916161829921	36.20285896651048	36.18764721255609	36.18889585614928	36.17149550328712	36.14617254361109	36.1510761515033	36.14104771659533	36.14215898702431	36.12343445202609	36.110563355269	36.13235757504148	36.12707423524838	36.11044752117649	36.0936473001392	36.08198792018345	36.06454349488691	36.009867951269804	36.030083496127965	35.96625895784535	35.93364680435384	36.089397686736135																																																																		
HS11.D10_2	35.81222250903325	36.05601481763626	36.06075924350336	36.07801406771625	36.06525043340108	36.21961275097252	36.10245092225479	36.13978136114542	36.230709526160304	36.14040787026571	36.09749416135942	36.06261065667356	36.03495857998763	36.012947084615696	35.989243204268504	35.977882676060986	35.95453718351232	35.93750461326067	35.90072825858216	35.883881466758474	35.854197216374914	35.84567834769791	35.8140463118657	35.79451376401015	35.78026373844507	35.75171032353878	35.743035765999274	35.71091723415513	35.709113700634994	35.68036663481384	35.682075156990415	35.65615914717699	35.601245075800215	35.54761263585254	35.52950301476689	35.45636135547734	35.37361427114506	35.68046906744556																																																																		
HS24.D3_1	36.00003666682896	36.20686603403363	36.31905571093876	36.215396982540376	36.40207632430869	36.50591778575632	36.429419860638	36.46369042216344	36.43730102484789	36.43222671641333	36.41506910495068	36.38177201767942	36.33715165260203	36.31371551790293	36.303334547727566	36.28986175419787	36.27300351820845	36.2444224242639	36.23099757188321	36.22980840347401	36.21690692112384	36.18889379356816	36.19802812984402	36.187819592504326	36.190347610519794	36.174814464583946	36.16056497463807	36.18273237764792	36.18020838546651	36.16290596571231	36.14803632470269	36.136801681711205	36.122032969245424	36.06846281902409	36.08869750773448	36.02777109794277	35.990235827831214	36.12689664271583																																																																		
